Description,Product Code,Gender,Product Area,Product Type,Style,Short Web Description,Neckline/Collar,End Use,Fit,Heel Height,Fabric Type,Length,Pattern,Sleeve Length,Water Resistance,Main/Upper Comp,Lining Comp,Sole Comp,Washcare Label,Washing Instructions,Drying Instructions,Ironing Instructions,Range,Packing Format,Long Web Description,Height (cm),Width (cm),Depth (cm),Length (cm),Model Wears,Exclusive,Colour,Product Group,Crew Type,Design Colour,Size,SKU,Vat Code,Style Code,EAN,Supplier ID,Country of Origin,Commodity Code,Season,Phase,Style ID,Option ID,SKU ID,Price Level,Product Template,Age of Intake,Product Segment,Web Exclusive,Cost Price,Live Date,Volume (ml),Outfit 1,Outfit 2,Outfit 3,Outfit 4,Wiring,Padding,Dangerous Goods,Colour Group,Weight (kg),Discontinued,Eco Friendly,Web Length (cm),Model Height,Waistband Position,Toe Style,Heel Type,Fastening,Non-Returnable,High Value,Markdown,John Lewis Product Code,Product Created,Last Updated
CREW CLASSIC STRIPE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5200: LS Shirt,ULTRAMRNE,S,1138961,H,MGB002,5054409484874,TRUE ALLIANCE TRADING CO LTD,CHN,6205200090,SPRING SUMMER 2017,SS PHASE 1,500_15827,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:23:03
CREW CLASSIC STRIPE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5200: LS Shirt,ULTRAMRNE,XL,1138962,H,MGB002,5054409484881,TRUE ALLIANCE TRADING CO LTD,CHN,6205200090,SPRING SUMMER 2017,SS PHASE 1,500_15827,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:23:02
CREW CLASSIC STRIPE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5200: LS Shirt,ULTRAMRNE,XS,1138963,H,MGB002,5054409484898,TRUE ALLIANCE TRADING CO LTD,CHN,6205200090,SPRING SUMMER 2017,SS PHASE 1,500_15827,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:23:03
CREW CLASSIC STRIPE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5200: LS Shirt,ULTRAMRNE,XXL,1138964,H,MGB002,5054409484904,TRUE ALLIANCE TRADING CO LTD,CHN,6205200090,SPRING SUMMER 2017,SS PHASE 1,500_15827,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:23:03
CREW CLASSIC STRIPE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5200: LS Shirt,ULTRAMRNE,XXXL,1138965,H,MGB002,5054409484911,TRUE ALLIANCE TRADING CO LTD,CHN,6205200090,SPRING SUMMER 2017,SS PHASE 1,500_15827,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:23:02
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,NAVY,6,1139450,H,WGC043,5054409492787,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:56
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,NAVY,10,1139451,H,WGC043,5054409492794,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:56
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,NAVY,8,1139452,H,WGC043,5054409492817,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,NAVY,12,1139453,H,WGC043,5054409492800,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,NAVY,14,1139454,H,WGC043,5054409492831,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,NAVY,16,1139455,H,WGC043,5054409492824,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,NAVY,18,1139456,H,WGC043,5054409492848,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,OPTICWHT,6,1139457,H,WGC043,5054409492893,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,OPTICWHT,10,1139458,H,WGC043,5054409492916,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,OPTICWHT,8,1139459,H,WGC043,5054409492909,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,OPTICWHT,12,1139460,H,WGC043,5054409492886,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,OPTICWHT,14,1139461,H,WGC043,5054409492855,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,OPTICWHT,16,1139462,H,WGC043,5054409492862,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
BRODERIE FRONT TOP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6036: Woven Top,OPTICWHT,18,1139463,H,WGC043,5054409492879,ORANGE SOURCING,IND,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17457,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:57
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,NAVY,L,1140495,H,MGD008,5054409509898,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 1,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,NAVY,M,1140496,H,MGD008,5054409509881,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 1,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,NAVY,S,1140497,H,MGD008,5054409509874,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 1,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,NAVY,XL,1140498,H,MGD008,5054409509904,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 1,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,NAVY,XS,1140499,H,MGD008,5054409509911,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 1,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,NAVY,XXL,1140500,H,MGD008,5054409509928,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 1,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,NAVY,XXXL,1140501,H,MGD008,5054409509935,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 1,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,ULTMRNEMRL,L,1140502,H,MGD008,5054409509942,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 0,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,ULTMRNEMRL,M,1140503,H,MGD008,5054409509959,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 0,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:04
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,ULTMRNEMRL,S,1140504,H,MGD008,5054409509966,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 0,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:04
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,ULTMRNEMRL,XL,1140505,H,MGD008,5054409509973,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 0,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,ULTMRNEMRL,XS,1140506,H,MGD008,5054409509980,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 0,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,ULTMRNEMRL,XXL,1140507,H,MGD008,5054409509997,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 0,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
WESTON HOOD SWEATSHIRT,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5404: Hoodie,ULTMRNEMRL,XXXL,1140508,H,MGD008,5054409510009,SYNERGY WORKS LTD,,6110209100,SPRING SUMMER 2017,SS PHASE 0,500_15868,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:03
2 PACK OXFORD SOCKS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,500: Menswear,5741: Socks,NVYMARPINK,O/S,1140693,H,MGS002,5054409513093,MADISON HOSIERY LIMITED,,6115950000,SPRING SUMMER 2017,SS PHASE 0,500_15928,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:06
BAILEY ESSENTIALS BAG,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6621: Bags,NAVYWHITE,O/S,1140816,H,WGN006,5054409514694,LEATHERLOVE LTD,,4202229090,SPRING SUMMER 2017,SS PHASE 1,600_17565,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:07:58
DRAW WAIST DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,NAVY,6,1140840,H,WGJ055,5054409514939,AURORA FASHIONS,,,SPRING SUMMER 2017,SS PHASE 0,600_10498,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:50
DRAW WAIST DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,NAVY,10,1140841,H,WGJ055,5054409514946,AURORA FASHIONS,,,SPRING SUMMER 2017,SS PHASE 0,600_10498,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:50
DRAW WAIST DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,NAVY,8,1140842,H,WGJ055,5054409514960,AURORA FASHIONS,,,SPRING SUMMER 2017,SS PHASE 0,600_10498,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:50
DRAW WAIST DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,NAVY,12,1140843,H,WGJ055,5054409514953,AURORA FASHIONS,,,SPRING SUMMER 2017,SS PHASE 0,600_10498,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:50
DRAW WAIST DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,NAVY,14,1140844,H,WGJ055,5054409514984,AURORA FASHIONS,,,SPRING SUMMER 2017,SS PHASE 0,600_10498,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:50
DRAW WAIST DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,NAVY,16,1140845,H,WGJ055,5054409514977,AURORA FASHIONS,,,SPRING SUMMER 2017,SS PHASE 0,600_10498,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:50
DRAW WAIST DRESS,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6603: Woven Dress,NAVY,18,1140846,H,WGJ055,5054409514991,AURORA FASHIONS,,,SPRING SUMMER 2017,SS PHASE 0,600_10498,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:06:50
WENTWORTH CROP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6902: Crops,NAVY,6,1140875,H,WGG015,5054409515219,NJK ENTERPRISES,IND,6204623990,SPRING SUMMER 2017,SS PHASE 2,600_17529,,,,,,,Web Exclusive Test,10.12,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:36
WENTWORTH CROP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6902: Crops,NAVY,10,1140876,H,WGG015,5054409515226,NJK ENTERPRISES,IND,6204623990,SPRING SUMMER 2017,SS PHASE 2,600_17529,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:36
WENTWORTH CROP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6902: Crops,NAVY,8,1140877,H,WGG015,5054409515240,NJK ENTERPRISES,IND,6204623990,SPRING SUMMER 2017,SS PHASE 2,600_17529,,,,,,,Web Exclusive Test,10.11,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:36
WENTWORTH CROP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6902: Crops,NAVY,12,1140878,H,WGG015,5054409515233,NJK ENTERPRISES,IND,6204623990,SPRING SUMMER 2017,SS PHASE 2,600_17529,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:36
WENTWORTH CROP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6902: Crops,NAVY,14,1140879,H,WGG015,5054409515264,NJK ENTERPRISES,IND,6204623990,SPRING SUMMER 2017,SS PHASE 2,600_17529,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:35
WENTWORTH CROP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6902: Crops,NAVY,16,1140880,H,WGG015,5054409515257,NJK ENTERPRISES,IND,6204623990,SPRING SUMMER 2017,SS PHASE 2,600_17529,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:36
WENTWORTH CROP,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6902: Crops,NAVY,18,1140881,H,WGG015,5054409515271,NJK ENTERPRISES,IND,6204623990,SPRING SUMMER 2017,SS PHASE 2,600_17529,,,,,,,Web Exclusive Test,10.12,,,,,,,,,,Colour Group Test,,,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:35
CHIFFON TRIM VEST BEACH,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6403: Cami/Vest,NAVY MULTI,6,1140939,H,WGE027,5054409515851,GOLDEN EMPIRE,,6109100000,SPRING SUMMER 2017,SS PHASE 2,600_17493,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:00
CHIFFON TRIM VEST BEACH,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6403: Cami/Vest,NAVY MULTI,10,1140940,H,WGE027,5054409515868,GOLDEN EMPIRE,,6109100000,SPRING SUMMER 2017,SS PHASE 2,600_17493,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:00
CHIFFON TRIM VEST BEACH,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6403: Cami/Vest,NAVY MULTI,8,1140941,H,WGE027,5054409515875,GOLDEN EMPIRE,,6109100000,SPRING SUMMER 2017,SS PHASE 2,600_17493,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:00
CHIFFON TRIM VEST BEACH,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6403: Cami/Vest,NAVY MULTI,12,1140942,H,WGE027,5054409515882,GOLDEN EMPIRE,,6109100000,SPRING SUMMER 2017,SS PHASE 2,600_17493,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:00
CHIFFON TRIM VEST BEACH,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6403: Cami/Vest,NAVY MULTI,14,1140943,H,WGE027,5054409515899,GOLDEN EMPIRE,,6109100000,SPRING SUMMER 2017,SS PHASE 2,600_17493,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:00
CHIFFON TRIM VEST BEACH,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6403: Cami/Vest,NAVY MULTI,16,1140944,H,WGE027,5054409515905,GOLDEN EMPIRE,,6109100000,SPRING SUMMER 2017,SS PHASE 2,600_17493,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:00
CHIFFON TRIM VEST BEACH,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6403: Cami/Vest,NAVY MULTI,18,1140945,H,WGE027,5054409515912,GOLDEN EMPIRE,,6109100000,SPRING SUMMER 2017,SS PHASE 2,600_17493,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:08:00
CHIFFON TRIM TEE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6402: Jersey Top,BRIGHTRSE,6,1141218,H,WGE014,5054409520381,GOLDEN EMPIRE,,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17489,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:01
CHIFFON TRIM TEE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6402: Jersey Top,BRIGHTRSE,10,1141219,H,WGE014,5054409520398,GOLDEN EMPIRE,,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17489,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:00
CHIFFON TRIM TEE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6402: Jersey Top,BRIGHTRSE,8,1141220,H,WGE014,5054409520404,GOLDEN EMPIRE,,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17489,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:00
CHIFFON TRIM TEE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6402: Jersey Top,BRIGHTRSE,12,1141221,H,WGE014,5054409520411,GOLDEN EMPIRE,,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17489,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:01
CHIFFON TRIM TEE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6402: Jersey Top,BRIGHTRSE,14,1141222,H,WGE014,5054409520428,GOLDEN EMPIRE,,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17489,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:02
CHIFFON TRIM TEE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6402: Jersey Top,BRIGHTRSE,16,1141223,H,WGE014,5054409520435,GOLDEN EMPIRE,,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17489,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:02
CHIFFON TRIM TEE,,,,,,,,,,,,,,,,,,,,,,,Range test,,,,,,,,,,600: Womenswear,6402: Jersey Top,BRIGHTRSE,18,1141224,H,WGE014,5054409520442,GOLDEN EMPIRE,,6206300090,SPRING SUMMER 2017,SS PHASE 1,600_17489,,,,,,,Web Exclusive Test,,,,,,,,,,,Colour Group Test,,True,Eco Friendly Test,,,,,,,,,,,,11/09/2023 16:09:02
